subject		lateralPosition		origin				rot					targetCenter		distanceMissed		VirtualCondition		
s666		-1			(-0.1, -0.4, 0.0)		(0.3, 0.7, -0.2, -0.6)	(-0.4, 0.0, 0.2)		0.324606489740852		Virt
s666		-1			(0.2, -0.4, 0.1)		(0.1, 0.2, 0.0, -1.0)	(0.3, 0.0, 0.5)		-0.015418709069545		Real
s666		0			(0.3, -0.4, 0.2)		(0.0, 0.1, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0561832200865737		Real
s666		1			(0.3, -0.4, 0.2)		(0.0, 0.2, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0601803090994857		Real
s666		2			(0.3, -0.4, 0.2)		(0.0, 0.2, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0695793490074026		Real
s666		3			(0.3, -0.4, 0.2)		(0.0, 0.2, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0683154072540978		Real
s666		4			(0.3, -0.4, 0.2)		(0.0, 0.2, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0710718916452993		Real
s666		5			(0.3, -0.4, 0.2)		(0.0, 0.2, 0.1, -1.0)	(0.3, 0.0, 0.5)		-0.0719247482545609		Real
s666		-1			(-0.2, 0.0, -0.2)		(0.0, -0.4, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.217527063186596		Virt
s666		0			(-0.2, 0.0, -0.2)		(0.0, -0.4, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.168492151932596		Virt
s666		1			(-0.2, 0.0, -0.2)		(0.0, -0.4, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.155683177626798		Virt
s666		2			(-0.2, 0.0, -0.2)		(0.0, -0.4, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.155613210978432		Virt
s666		3			(-0.2, 0.1, -0.2)		(0.0, -0.5, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.195036368068004		Virt
s666		4			(-0.2, 0.0, -0.2)		(0.0, -0.5, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.169198560785382		Virt
s666		5			(-0.2, 0.0, -0.2)		(0.0, -0.5, 0.2, -0.9)	(-0.4, 0.5, -0.7)		-0.159334650097296		Virt
s666		-1			(-0.6, 0.2, 0.0)		(-0.1, 0.3, -0.4, -0.9)	(-0.4, 0.5, -0.7)		0.329790074768185		Virt
s666		-1			(-0.7, 0.4, 0.1)		(0.0, 0.0, 0.1, -1.0)	(-0.4, 0.5, -0.8)		-0.0407072868807473		Virt
s666		-1			(-0.4, 0.3, -0.2)		(0.0, -0.1, 0.1, -1.0)	(-0.4, 0.5, -0.7)		-0.0369000093090216		Virt
s666		-1			(-0.2, 0.4, -0.5)		(-0.1, -0.7, 0.0, -0.8)	(-0.4, 0.5, -0.8)		0.0143571654343192		Virt
s666		0			(-0.3, 0.3, -0.5)		(-0.1, -0.6, 0.0, -0.8)	(-0.4, 0.5, -0.8)		0.0328476726386571		Virt
s666		-1			(-0.2, 0.4, -0.4)		(0.0, -0.7, 0.0, -0.8)	(-0.4, 0.5, -0.7)		-0.00289280503250459		Virt
s666		0			(-0.3, 0.4, -0.2)		(-0.1, -0.4, 0.0, -0.9)	(-0.4, 0.5, -0.7)		0.00481902797853667		Virt
s666		-1			(-0.3, 0.3, -0.3)		(0.0, -0.6, 0.1, -0.8)	(-0.4, 0.5, -0.7)		-0.0203866491674391		Virt
s666		0			(-0.3, 0.3, -0.3)		(0.0, -0.6, 0.0, -0.8)	(-0.4, 0.5, -0.7)		0.0129876334980523		Virt
s666		-1			(-0.3, 0.3, -0.4)		(-0.1, -0.6, 0.1, -0.8)	(-0.4, 0.5, -0.7)		0.00220144617672519		Virt
